Unnamed: 0,subject_id,TrueSpecies,DateTimeLub,File,season,Classifications,n_different_classifications,n_wrong_classifications
39683,84394599,['impala'],2021-10-26 06:14:26,Site_97_part5_IMG_3068,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
877,70371579,['impala'],2021-02-07 06:23:22,Site_41_part1_IMG_7570,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
1040,70372835,['impala'],2021-02-24 06:37:14,Site_41_part2_IMG_6518,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
14399,70547398,['impala'],2021-02-16 18:27:52,Site_33_part1_IMG_8715,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
5041,70468422,['impala'],2021-03-11 13:43:27,Site_62_part3_IMG_7361,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
9270,70495665,['impala'],2021-02-02 20:54:53,Site_03_part1_IMG_1474,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
34619,84371407,['impala'],2021-10-26 08:46:38,Site_83_part3_IMG_1133,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
13181,70535512,['impala'],2021-02-02 06:42:42,Site_29_part1_RCNX0855.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
33218,84367209,['impala'],2021-10-30 02:35:52,Site_78_part3_IMG_0447,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
9337,70496351,['impala'],2021-02-14 21:52:48,Site_03_part1_IMG_2386,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
29854,84355539,['impala'],2021-11-12 23:23:27,Site_35_part4_IMG_5331,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
14942,77665372,['impala'],2021-04-01 13:07:32,Site_35_part3_IMG_0362,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
8332,70487280,['impala'],2021-02-18 10:01:23,Site_73_part1_IMG_5419,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
32395,84363660,['impala'],2021-11-11 01:22:09,Site_77_part10_IMG_1904,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
22815,77705924,['impala'],2021-03-31 10:28:43,Site_89_part2_RCNX4993.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
29028,84353690,['impala'],2021-10-27 07:02:40,Site_35_part4_IMG_3235,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
13790,70540691,['impala'],2021-02-02 19:20:43,Site_30_part1_RCNX4354.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
33384,84367721,['impala'],2021-10-14 21:38:00,Site_79_part3_RCNX0035,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
29593,84354859,['impala'],2021-11-04 18:37:30,Site_35_part4_IMG_4572,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
39935,84395561,['impala'],2021-11-10 08:06:57,Site_97_part6_IMG_3704,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
1037,70372800,['impala'],2021-02-24 02:58:22,Site_41_part2_IMG_6479,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
32442,84363789,['impala'],2021-11-11 18:48:22,Site_77_part10_IMG_2432,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
13102,70534957,['impala'],2021-01-31 02:57:34,Site_29_part1_RCNX0241.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
40343,84396848,['impala'],2021-11-17 07:58:13,Site_99_part3_IMG_1306,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
40038,84395894,['impala'],2021-11-06 09:32:54,Site_98_part2_IMG_0582,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
6257,70474370,['impala'],2021-03-04 08:41:56,Site_67_part1_IMG_1393,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
10128,70507572,['impala'],2021-02-03 15:23:02,Site_20_part2_IMG_0633,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
34319,84370756,['impala'],2021-10-15 08:26:01,Site_83_part3_IMG_0163,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
9273,70495679,['impala'],2021-02-02 22:56:07,Site_03_part1_IMG_1488,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
7468,70478533,['impala'],2021-03-02 14:16:28,Site_69_part2_IMG_0414,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
4199,70459383,['impala'],2021-02-26 08:26:36,Site_56_part1_RCNX0244.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
24233,77717304,['impala'],2021-03-27 14:24:57,Site_96_part1_IMG_1856,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
3904,70457740,['impala'],2021-03-02 17:32:59,Site_54_part1_IMG_7902,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
5434,70470852,['impala'],2021-03-02 13:29:41,Site_64_part4_RCNX0036.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
4581,70463349,['impala'],2021-03-02 08:38:54,Site_59_part1_IMG_8158,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
1339,70385123,['impala'],2021-03-04 06:55:48,Site_44_part4_IMG_0797,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
10737,70515593,['impala'],2021-02-20 16:52:07,Site_24_part4_IMG_2749,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
30259,84356769,['impala'],2021-10-25 16:04:34,Site_43_part3_IMG_3817,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
19278,77683528,['impala'],2021-03-19 18:02:31,Site_82_part1_IMG_0223,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
23772,77713208,['impala'],2021-04-28 15:25:29,Site_94_part7_IMG_4478,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
32087,84361944,['impala'],2021-11-06 17:46:59,Site_77_part9_IMG_6101,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
10775,70516087,['impala'],2021-01-31 10:55:23,Site_25_part1_IMG_1467,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
10474,70510009,['impala'],2021-02-10 09:07:44,Site_23_part1_IMG_0785,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
22973,77707327,['impala'],2021-03-18 12:34:36,Site_94_part1_IMG_1369,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
25753,77750191,['impala'],2021-03-20 12:53:03,Site_99_part1_IMG_1182,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
491,70368209,['impala'],2021-02-04 18:59:17,Site_38_part1_IMG_0657,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
10487,70510341,['impala'],2021-02-18 11:17:40,Site_23_part1_IMG_0980,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
32753,84365115,['impala'],2021-11-14 18:50:21,Site_77_part10_IMG_4779,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
8786,70489854,['impala'],2021-03-23 08:57:44,Site_87_part1_IMG_5219,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
33655,84368943,['impala'],2021-11-10 12:29:50,Site_79_part5_RCNX0680,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
5977,70473508,['impala'],2021-03-12 11:15:22,Site_66_part2_IMG_0413,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
28931,84353387,['impala'],2021-10-24 13:40:03,Site_35_part4_IMG_2885,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
18021,77676814,['impala'],2021-10-25 14:53:09,Site_77_part8_IMG_1911,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
13195,70535599,['impala'],2021-02-02 06:47:15,Site_29_part1_RCNX0942.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
14713,77664316,['impala'],2021-04-01 12:16:27,Site_34_part3_IMG_2109,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
35350,84372957,['impala'],2021-10-23 17:13:46,Site_84_part4_RCNX0063,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
27857,84350176,['impala'],2021-10-19 20:51:48,Site_34_part4_IMG_0557,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
11224,70519227,['impala'],2021-01-30 12:45:23,Site_26_part1_RCNX5799.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
11255,70519394,['impala'],2021-01-30 13:05:03,Site_26_part1_RCNX5984.JPG,1,"[['impala', 'zebraplains'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
10469,70509977,['impala'],2021-02-10 08:57:58,Site_23_part1_IMG_0749,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
22278,77699217,['impala'],2021-04-10 12:42:20,Site_87_part3_IMG_1926,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
39588,84393998,['impala'],2021-10-15 13:46:48,Site_97_part4_IMG_4932,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
5604,70472020,['impala'],2021-03-14 21:30:09,Site_64_part5_RCNX0245.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
8783,70489832,['impala'],2021-03-23 08:57:08,Site_87_part1_IMG_5195,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
23779,77713253,['impala'],2021-04-28 18:36:39,Site_94_part7_IMG_4520,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
5026,70468333,['impala'],2021-03-11 13:26:48,Site_62_part3_IMG_7268,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
32653,84364702,['impala'],2021-11-13 19:34:20,Site_77_part10_IMG_4068,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
33605,84368683,['impala'],2021-11-09 15:25:02,Site_79_part5_RCNX0389,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
24230,77717244,['impala'],2021-03-27 13:36:01,Site_96_part1_IMG_1808,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
9280,70495745,['impala'],2021-02-03 02:32:02,Site_03_part1_IMG_1554,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['insectspider', 'impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
28168,84351071,['impala'],2021-10-06 08:38:58,Site_35_part4_IMG_0120,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
957,70372106,['impala'],2021-02-11 06:43:26,Site_41_part1_IMG_8732,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
24843,77719157,['impala'],2021-04-17 13:49:07,Site_96_part1_IMG_4431,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
12807,70530652,['impala'],2021-01-30 19:03:02,Site_28_part1_RCNX2011.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
10123,70507523,['impala'],2021-02-03 15:20:27,Site_20_part2_IMG_0616,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
9793,70505204,['impala'],2021-02-05 13:30:32,Site_14_part3_IMG_5225,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
951,70372074,['impala'],2021-02-11 06:10:18,Site_41_part1_IMG_8700,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
12119,70525224,['impala'],2021-02-16 10:48:45,Site_26_part4_RCNX0698.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
5491,70471297,['impala'],2021-03-05 13:34:37,Site_64_part4_RCNX0486.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
17988,77676636,['impala'],2021-10-25 01:56:50,Site_77_part8_IMG_0894,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
27874,84350205,['impala'],2021-10-19 20:56:33,Site_34_part4_IMG_0586,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
10776,70516090,['impala'],2021-01-31 10:55:25,Site_25_part1_IMG_1470,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
39646,84394478,['impala'],2021-10-24 10:46:33,Site_97_part5_IMG_1607,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
166,70366230,['impala'],2021-02-19 14:06:50,Site_35_part1_IMG_2025,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
18383,77678706,['impala'],2021-03-29 13:51:30,Site_79_part2_RCNX0320.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
40349,84396866,['impala'],2021-11-17 08:05:47,Site_99_part3_IMG_1324,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
3601,70455794,['impala'],2021-02-20 10:38:41,Site_53_part1_IMG_0261,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
35072,84372399,['impala'],2021-11-11 16:50:48,Site_83_part3_IMG_2768,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
3911,70457813,['impala'],2021-03-03 06:27:11,Site_54_part1_IMG_7990,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
35436,84373195,['impala'],2021-11-07 11:34:23,Site_84_part6_RCNX0280,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
32836,84365478,['impala'],2021-11-16 01:26:59,Site_77_part10_IMG_5428,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
11871,70524309,['impala'],2021-02-05 18:01:27,Site_26_part3_RCNX2735.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
26597,77757976,['impala'],2021-03-24 11:49:22,Site_103_part1_IMG_2005,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
20057,77685297,['impala'],2021-03-25 12:52:55,Site_83_part2_IMG_5264,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
32331,84363402,['impala'],2021-11-10 16:07:58,Site_77_part10_IMG_1644,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
29904,84355710,['impala'],2021-11-14 06:17:32,Site_35_part4_IMG_5519,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
5029,70468342,['impala'],2021-03-11 13:28:31,Site_62_part3_IMG_7277,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
33429,84367913,['impala'],2021-10-19 22:06:55,Site_79_part4_RCNX0067,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
22453,77701039,['impala'],2021-04-02 08:09:33,Site_88_part3_IMG_8363,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
22217,77698924,['impala'],2021-04-10 11:54:18,Site_87_part3_IMG_1626,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
32042,84361747,['impala'],2021-11-05 18:50:19,Site_77_part9_IMG_4734,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
388,70367717,['impala'],2021-02-10 00:55:09,Site_37_part1_IMG_1749,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
21231,77693770,['impala'],2021-03-25 07:04:06,Site_86_part3_IMG_1133,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
5976,70473499,['impala'],2021-03-12 11:13:39,Site_66_part2_IMG_0404,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
10553,70514172,['impala'],2021-02-02 14:32:11,Site_24_part1_IMG_8168,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
12894,70531648,['impala'],2021-01-31 14:06:27,Site_28_part1_RCNX3183.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
307,70367159,['impala'],2021-02-02 15:55:01,Site_37_part1_IMG_0995,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
13569,70539178,['impala'],2021-01-31 16:48:09,Site_30_part1_RCNX1648.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
32320,84363366,['impala'],2021-11-10 16:02:09,Site_77_part10_IMG_1608,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
22454,77701052,['impala'],2021-04-02 08:09:37,Site_88_part3_IMG_8367,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
11208,70519151,['impala'],2021-01-30 12:40:59,Site_26_part1_RCNX5723.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
14094,70542979,['impala'],2021-02-15 00:30:05,Site_30_part2_RCNX1047.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
31790,84360753,['impala'],2021-11-11 14:45:08,Site_76_part8_IMG_6218,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
20505,77687916,['impala'],2021-03-27 11:06:23,Site_85_part4_IMG_0459,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
2706,70452482,['impala'],2021-03-11 13:40:02,Site_50_part3_IMG_0548,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
