subject_id,TrueSpecies,DateTimeLub,File,season,Classifications,n_different_classifications,n_wrong_classifications
84389000,['guineafowlhelmeted'],2021-11-04 06:59:35,Site_88_part7_IMG_0908,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['noanimalspresent'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['noanimalspresent'], ['guineafowlhelmeted'], ['noanimalspresent'], ['other'], ['guineafowlhelmeted']]",3,4
77695727,['guineafowlhelmeted'],2021-10-25 06:44:53,Site_86_part4_IMG_6115,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",1,0
70489535,['guineafowlhelmeted'],2021-03-18 08:09:55,Site_87_part1_IMG_1449,1,"[['other'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",3,3
77758289,['guineafowlhelmeted'],2021-03-29 11:42:58,Site_103_part1_IMG_5009,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",1,0
77758715,['guineafowlhelmeted'],2021-03-29 13:26:53,Site_103_part1_IMG_5316,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
84373689,['guineafowlhelmeted'],2021-11-08 17:38:41,Site_85_part8_IMG_6642,2,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,2
84371204,['guineafowlhelmeted'],2021-10-26 08:05:17,Site_83_part3_IMG_0927,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",2,3
77688895,['guineafowlhelmeted'],2021-04-07 18:23:01,Site_85_part5_IMG_4618,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,2
77702932,['guineafowlhelmeted'],2021-10-13 17:56:04,Site_88_part5_IMG_0345,2,"[['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,2
84374087,['guineafowlhelmeted'],2021-11-14 16:24:08,Site_85_part9_IMG_1505,2,"[['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,3
84398633,['guineafowlhelmeted'],2021-11-16 17:59:47,Site_102_part7_IMG_5902,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['noanimalspresent'], ['noanimalspresent'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",3,4
77758558,['guineafowlhelmeted'],2021-03-29 13:17:43,Site_103_part1_IMG_5250,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['birdother'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",3,2
77696272,['guineafowlhelmeted'],2021-03-28 09:50:43,Site_87_part2_IMG_1157,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
70457314,['guineafowlhelmeted'],2021-02-26 09:43:10,Site_54_part1_IMG_4609,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted']]",2,4
77696362,['guineafowlhelmeted'],2021-03-29 08:33:22,Site_87_part2_IMG_1951,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['other', 'guineafowlhelmeted'], ['guineafowlhelmeted', 'other'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",3,4
77758646,['guineafowlhelmeted'],2021-03-29 13:22:52,Site_103_part1_IMG_5288,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",2,1
77697281,['guineafowlhelmeted'],2021-04-01 08:58:59,Site_87_part2_IMG_5913,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,3
84373268,['guineafowlhelmeted'],2021-11-12 07:30:23,Site_84_part6_RCNX0544,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted']]",2,1
70505925,['guineafowlhelmeted'],2021-02-05 08:21:14,Site_17_part1_IMG_2788,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['mongoose']]",3,2
77696900,['guineafowlhelmeted'],2021-03-30 07:59:10,Site_87_part2_IMG_3278,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['aardvark']]",3,4
70518998,['guineafowlhelmeted'],2021-01-30 09:51:14,Site_26_part1_RCNX4787.JPG,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,4
70489549,['guineafowlhelmeted'],2021-03-18 08:10:20,Site_87_part1_IMG_1463,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",1,0
77691017,['guineafowlhelmeted'],2021-10-24 08:33:34,Site_85_part6_IMG_3494,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",1,0
77757681,['guineafowlhelmeted'],2021-03-19 11:00:26,Site_103_part1_IMG_0137,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
70448932,['guineafowlhelmeted'],2021-02-20 10:46:56,Site_48_part1_IMG_1627,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['mouserat'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
84373288,['guineafowlhelmeted'],2021-11-13 07:53:09,Site_84_part6_RCNX0583,2,"[['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",2,2
84382475,['guineafowlhelmeted'],2021-10-24 18:10:56,Site_87_part4_IMG_2792,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted']]",2,2
70489551,['guineafowlhelmeted'],2021-03-18 08:13:37,Site_87_part1_IMG_1466,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",2,1
84382473,['guineafowlhelmeted'],2021-10-24 18:10:47,Site_87_part4_IMG_2791,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",1,0
84374176,['guineafowlhelmeted'],2021-11-14 17:23:25,Site_85_part9_IMG_1596,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
77700209,['guineafowlhelmeted'],2021-03-28 08:01:38,Site_88_part3_IMG_1170,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
77700015,['guineafowlhelmeted'],2021-04-10 17:49:02,Site_87_part3_IMG_2432,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['birdother']]",2,1
70505932,['guineafowlhelmeted'],2021-02-05 08:24:44,Site_17_part1_IMG_2797,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
77757714,['guineafowlhelmeted'],2021-03-19 11:09:42,Site_103_part1_IMG_0169,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
70526755,['guineafowlhelmeted'],2021-02-05 19:00:21,Site_27_part2_RCNX0697.JPG,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,4
70455916,['guineafowlhelmeted'],2021-02-25 09:22:47,Site_53_part1_IMG_1292,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,2
84383429,['guineafowlhelmeted'],2021-10-30 06:59:30,Site_87_part4_IMG_5416,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['bustardkori'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
70489752,['guineafowlhelmeted'],2021-03-21 09:36:07,Site_87_part1_IMG_4422,1,"[['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,3
70525871,['guineafowlhelmeted'],2021-01-31 13:38:29,Site_27_part1_RCNX0547.JPG,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",1,0
77700057,['guineafowlhelmeted'],2021-04-10 17:49:26,Site_87_part3_IMG_2446,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
70449903,['guineafowlhelmeted'],2021-03-10 09:52:53,Site_48_part2_IMG_0061,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted']]",2,4
70464862,['guineafowlhelmeted'],2021-03-16 08:37:34,Site_59_part3_IMG_7902,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted']]",2,4
84374672,['guineafowlhelmeted'],2021-11-12 06:24:42,Site_86_part6_IMG_6314,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,2
77700227,['guineafowlhelmeted'],2021-03-28 09:38:27,Site_88_part3_IMG_1189,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
77758380,['guineafowlhelmeted'],2021-03-29 12:47:53,Site_103_part1_IMG_5101,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted']]",2,2
70489470,['guineafowlhelmeted'],2021-03-18 08:04:47,Site_87_part1_IMG_1383,1,"[['guineafowlhelmeted'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",3,4
70489418,['guineafowlhelmeted'],2021-03-18 07:52:36,Site_87_part1_IMG_1331,1,"[['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['birdother']]",3,3
77758541,['guineafowlhelmeted'],2021-03-29 13:16:51,Site_103_part1_IMG_5244,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
70448343,['guineafowlhelmeted'],2021-03-10 11:34:52,Site_47_part1_IMG_2600,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",1,0
70504523,['guineafowlhelmeted'],2021-01-28 09:23:04,Site_14_part1_IMG_7590,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",1,0
70447937,['guineafowlhelmeted'],2021-03-07 09:04:37,Site_47_part1_IMG_2189,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['porcupine'], ['guineafowlhelmeted'], ['noanimalspresent'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['noanimalspresent'], ['guineafowlhelmeted']]",4,4
70513915,['guineafowlhelmeted'],2021-01-31 08:17:59,Site_24_part1_IMG_4058,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['birdother'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",3,3
84384165,['guineafowlhelmeted'],2021-11-04 07:04:10,Site_87_part4_IMG_8141,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted']]",2,1
84387917,['guineafowlhelmeted'],2021-11-10 08:13:07,Site_87_part5_IMG_3699,2,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,4
70519036,['guineafowlhelmeted'],2021-01-30 09:53:22,Site_26_part1_RCNX4826.JPG,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['noanimalspresent'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['impala', 'guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",4,3
70456419,['guineafowlhelmeted'],2021-03-03 11:37:47,Site_53_part1_IMG_5175,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
84373832,['guineafowlhelmeted'],2021-11-10 17:21:58,Site_85_part8_IMG_8101,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",1,0
70447942,['guineafowlhelmeted'],2021-03-07 09:04:42,Site_47_part1_IMG_2191,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",1,0
84371978,['guineafowlhelmeted'],2021-11-07 15:40:20,Site_83_part3_IMG_2208,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
70490631,['guineafowlhelmeted'],2021-03-25 09:53:08,Site_87_part1_IMG_7361,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['birdother'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",3,2
77696004,['guineafowlhelmeted'],2021-03-26 17:40:32,Site_87_part2_IMG_0199,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
84382295,['guineafowlhelmeted'],2021-10-21 18:03:24,Site_87_part4_IMG_2112,2,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
70489464,['guineafowlhelmeted'],2021-03-18 08:04:41,Site_87_part1_IMG_1377,1,"[['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",2,1
