,subject_id,metadata,DateTimeLub,File,season,TrueSpecies,Classifications
220,77666242,"{""Date"":""15-Mar-21"",""File"":""Site_74_part1_IMG_3623.jpg"",""Time"":""11:51:04"",""#Empty"":""FALSE"",""Folder"":""Site_74_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-15 11:51:04,Site_74_part1_IMG_3623,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
221,70546925,"{""Date"":""09-Feb-21"",""File"":""Site_33_part1_IMG_7654.jpg"",""Time"":""14:48:33"",""#Empty"":""FALSE"",""Folder"":""Site_33_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-09 14:48:33,Site_33_part1_IMG_7654,1,['zebragrevys'],"['zebraplains', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
222,70474379,"{""Date"":""05-Mar-21"",""File"":""Site_67_part1_IMG_1428.jpg"",""Time"":""02:45:13"",""#Empty"":""FALSE"",""Folder"":""Site_67_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-05 02:45:13,Site_67_part1_IMG_1428,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'impala', 'dikdik', 'dikdik', 'dikdik', 'impala', 'dikdik', 'dikdik', 'impala']"
223,70509179,"{""Date"":""27-Jan-21"",""File"":""Site_22_part1_IMG_0913.jpg"",""Time"":""18:13:54"",""#Empty"":""FALSE"",""Folder"":""Site_22_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-01-27 18:13:54,Site_22_part1_IMG_0913,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
224,77691683,"{""Date"":""19-Jan-20"",""File"":""Site_85_part7_IMG_2061.jpg"",""Time"":""13:45:26"",""#Empty"":""FALSE"",""Folder"":""Site_85_part7"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-01 01:36:16,Site_85_part7_IMG_2061,2,['impala'],"['impala', 'dikdik', 'impala', 'impala', 'dikdik', 'impala', 'impala', 'dikdik', 'impala', 'impala', 'impala']"
225,70547961,"{""Date"":""05-Feb-21"",""File"":""Site_31_part1_IMG_5716.jpg"",""Time"":""01:09:11"",""#Empty"":""FALSE"",""Folder"":""Site_31_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-05 01:09:11,Site_31_part1_IMG_5716,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
226,77683745,"{""Date"":""27-Mar-21"",""File"":""Site_82_part1_IMG_0733.jpg"",""Time"":""07:56:30"",""#Empty"":""FALSE"",""Folder"":""Site_82_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-27 07:56:30,Site_82_part1_IMG_0733,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
227,70460863,"{""Date"":""27-Feb-21"",""File"":""Site_58_part1_IMG_2328.jpg"",""Time"":""19:23:52"",""#Empty"":""FALSE"",""Folder"":""Site_58_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-27 19:23:52,Site_58_part1_IMG_2328,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
228,70547109,"{""Date"":""12-Feb-21"",""File"":""Site_33_part1_IMG_7951.jpg"",""Time"":""14:15:48"",""#Empty"":""FALSE"",""Folder"":""Site_33_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-12 14:15:48,Site_33_part1_IMG_7951,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
229,70456816,"{""Date"":""20-Feb-21"",""File"":""Site_54_part1_IMG_1497.jpg"",""Time"":""14:07:20"",""#Empty"":""FALSE"",""Folder"":""Site_54_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-20 14:07:20,Site_54_part1_IMG_1497,1,['zebraplains'],"['zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
230,84351450,"{""Date"":""05-Jan-16"",""File"":""Site_35_part4_IMG_0644.jpg"",""Time"":""17:03:25"",""#Empty"":""FALSE"",""Folder"":""Site_35_part4"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-10-10 03:18:25,Site_35_part4_IMG_0644,2,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
231,70456812,"{""Date"":""20-Feb-21"",""File"":""Site_54_part1_IMG_1493.jpg"",""Time"":""14:06:47"",""#Empty"":""FALSE"",""Folder"":""Site_54_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-20 14:06:47,Site_54_part1_IMG_1493,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
232,70517041,"{""Date"":""02-Feb-21"",""File"":""Site_25_part1_IMG_3076.jpg"",""Time"":""13:00:05"",""#Empty"":""FALSE"",""Folder"":""Site_25_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-02 13:00:05,Site_25_part1_IMG_3076,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
233,84383302,"{""Date"":""16-Jan-16"",""File"":""Site_87_part4_IMG_4926.jpg"",""Time"":""04:13:18"",""#Empty"":""FALSE"",""Folder"":""Site_87_part4"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-10-28 17:05:18,Site_87_part4_IMG_4926,2,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
234,70516967,"{""Date"":""02-Feb-21"",""File"":""Site_25_part1_IMG_3001.jpg"",""Time"":""12:59:20"",""#Empty"":""FALSE"",""Folder"":""Site_25_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-02 12:59:20,Site_25_part1_IMG_3001,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebragrevys']"
235,77683772,"{""Date"":""27-Mar-21"",""File"":""Site_82_part1_IMG_0762.jpg"",""Time"":""08:29:24"",""#Empty"":""FALSE"",""Folder"":""Site_82_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-27 08:29:24,Site_82_part1_IMG_0762,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains']"
236,70476496,"{""Date"":""10-Mar-21"",""File"":""Site_68_part1_IMG_2146.jpg"",""Time"":""13:01:42"",""#Empty"":""FALSE"",""Folder"":""Site_68_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-10 13:01:42,Site_68_part1_IMG_2146,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
237,84390453,"{""Date"":""31-Oct-21"",""File"":""Site_89_part6_RCNX0386.jpg"",""Time"":""09:25:31"",""#Empty"":""FALSE"",""Folder"":""Site_89_part6"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-10-31 09:25:31,Site_89_part6_RCNX0386,2,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
238,84361838,"{""Date"":""25-Jan-20"",""File"":""Site_77_part9_IMG_4825.jpg"",""Time"":""06:37:16"",""#Empty"":""FALSE"",""Folder"":""Site_77_part9"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-05 20:00:52,Site_77_part9_IMG_4825,2,['impala'],"['impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'dikdik', 'impala', 'impala', 'impala']"
239,70522899,"{""Date"":""03-Feb-21"",""File"":""Site_26_part2_RCNX7299.JPG"",""Time"":""14:54:19"",""#Empty"":""FALSE"",""Folder"":""Site_26_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-03 14:54:19,Site_26_part2_RCNX7299.JPG,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains']"
240,77664055,"{""Date"":""01-Apr-21"",""File"":""Site_34_part3_IMG_1991.jpg"",""Time"":""11:58:50"",""#Empty"":""FALSE"",""Folder"":""Site_34_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-04-01 11:58:50,Site_34_part3_IMG_1991,1,['impala'],"['impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala']"
241,70479749,"{""Date"":""03-Feb-20"",""File"":""Site_69_part3_IMG_6342.jpg"",""Time"":""11:57:32"",""#Empty"":""FALSE"",""Folder"":""Site_69_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-08 11:58:55,Site_69_part3_IMG_6342,1,['zebragrevys'],"['zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
242,70514349,"{""Date"":""06-Feb-21"",""File"":""Site_24_part2_IMG_2487.jpg"",""Time"":""09:54:13"",""#Empty"":""FALSE"",""Folder"":""Site_24_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-06 09:54:13,Site_24_part2_IMG_2487,1,['impala'],"['impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala']"
243,70382807,"{""Date"":""25-Feb-21"",""File"":""Site_44_part2_IMG_0381.jpg"",""Time"":""11:01:21"",""#Empty"":""FALSE"",""Folder"":""Site_44_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-25 11:01:21,Site_44_part2_IMG_0381,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
244,77713310,"{""Date"":""28-Apr-21"",""File"":""Site_94_part7_IMG_4565.jpg"",""Time"":""23:07:55"",""#Empty"":""FALSE"",""Folder"":""Site_94_part7"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-04-28 23:07:55,Site_94_part7_IMG_4565,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
245,84385717,"{""Date"":""24-Jan-16"",""File"":""Site_87_part5_IMG_0319.jpg"",""Time"":""00:34:16"",""#Empty"":""FALSE"",""Folder"":""Site_87_part5"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-05 13:26:16,Site_87_part5_IMG_0319,2,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
246,84371671,"{""Date"":""20-Jan-16"",""File"":""Site_83_part3_IMG_1569.jpg"",""Time"":""11:24:34"",""#Empty"":""FALSE"",""Folder"":""Site_83_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-01 01:25:34,Site_83_part3_IMG_1569,2,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
247,70517167,"{""Date"":""02-Feb-21"",""File"":""Site_25_part1_IMG_3202.jpg"",""Time"":""13:01:53"",""#Empty"":""FALSE"",""Folder"":""Site_25_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-02 13:01:53,Site_25_part1_IMG_3202,1,['zebraplains'],"['zebragrevys', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
248,70493613,"{""Date"":""30-Jan-21"",""File"":""Site_01_part3_IMG_0088.jpg"",""Time"":""13:59:58"",""#Empty"":""FALSE"",""Folder"":""Site_01_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-01-30 13:59:58,Site_01_part3_IMG_0088,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
249,84372184,"{""Date"":""29-Jan-16"",""File"":""Site_83_part3_IMG_2543.jpg"",""Time"":""18:02:51"",""#Empty"":""FALSE"",""Folder"":""Site_83_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-10 08:03:51,Site_83_part3_IMG_2543,2,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
250,84373238,"{""Date"":""09-Nov-21"",""File"":""Site_84_part6_RCNX0440.jpg"",""Time"":""10:10:25"",""#Empty"":""FALSE"",""Folder"":""Site_84_part6"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-09 10:10:25,Site_84_part6_RCNX0440,2,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
251,70544985,"{""Date"":""02-Feb-21"",""File"":""Site_31_part1_IMG_1016.jpg"",""Time"":""11:59:01"",""#Empty"":""FALSE"",""Folder"":""Site_31_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-02 11:59:01,Site_31_part1_IMG_1016,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains']"
252,77678403,"{""Date"":""25-Mar-21"",""File"":""Site_79_part2_RCNX0020.JPG"",""Time"":""11:04:00"",""#Empty"":""FALSE"",""Folder"":""Site_79_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-25 11:04:00,Site_79_part2_RCNX0020.JPG,1,['impala'],"['impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala']"
253,70496678,"{""Date"":""26-Jan-21"",""File"":""Site_04_part1_IMG_7297.jpg"",""Time"":""16:48:22"",""#Empty"":""FALSE"",""Folder"":""Site_04_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-01-26 16:48:22,Site_04_part1_IMG_7297,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'impala', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
254,84389110,"{""Date"":""27-Jan-20"",""File"":""Site_88_part7_IMG_5528.jpg"",""Time"":""22:44:00"",""#Empty"":""FALSE"",""Folder"":""Site_88_part7"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-09 11:53:04,Site_88_part7_IMG_5528,2,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
255,77712905,"{""Date"":""27-Apr-21"",""File"":""Site_94_part7_IMG_4152.jpg"",""Time"":""20:53:15"",""#Empty"":""FALSE"",""Folder"":""Site_94_part7"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-04-27 20:53:15,Site_94_part7_IMG_4152,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
256,77690705,"{""Date"":""09-Jan-20"",""File"":""Site_85_part6_IMG_1902.jpg"",""Time"":""02:12:28"",""#Empty"":""FALSE"",""Folder"":""Site_85_part6"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-10-21 14:03:18,Site_85_part6_IMG_1902,2,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
257,70547739,"{""Date"":""22-Feb-21"",""File"":""Site_33_part1_IMG_9608.jpg"",""Time"":""04:26:03"",""#Empty"":""FALSE"",""Folder"":""Site_33_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-22 04:26:03,Site_33_part1_IMG_9608,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
258,70368723,"{""Date"":""15-Feb-21"",""File"":""Site_38_part1_IMG_2388.jpg"",""Time"":""18:48:47"",""#Empty"":""FALSE"",""Folder"":""Site_38_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-15 18:48:47,Site_38_part1_IMG_2388,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
259,70524768,"{""Date"":""11-Feb-21"",""File"":""Site_26_part3_RCNX5479.JPG"",""Time"":""12:40:58"",""#Empty"":""FALSE"",""Folder"":""Site_26_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-11 12:40:58,Site_26_part3_RCNX5479.JPG,1,['zebragrevys'],"['zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
260,84384658,"{""Date"":""24-Jan-16"",""File"":""Site_87_part4_IMG_9557.jpg"",""Time"":""00:22:17"",""#Empty"":""FALSE"",""Folder"":""Site_87_part4"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-05 13:14:17,Site_87_part4_IMG_9557,2,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
261,70547120,"{""Date"":""12-Feb-21"",""File"":""Site_33_part1_IMG_7962.jpg"",""Time"":""14:17:07"",""#Empty"":""FALSE"",""Folder"":""Site_33_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-12 14:17:07,Site_33_part1_IMG_7962,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
262,70546460,"{""Date"":""10-Feb-21"",""File"":""Site_32_part1_IMG_7532.jpg"",""Time"":""20:51:32"",""#Empty"":""FALSE"",""Folder"":""Site_32_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-10 20:51:32,Site_32_part1_IMG_7532,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
263,70530130,"{""Date"":""30-Jan-21"",""File"":""Site_28_part1_RCNX1556.JPG"",""Time"":""16:29:10"",""#Empty"":""FALSE"",""Folder"":""Site_28_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-01-30 16:29:10,Site_28_part1_RCNX1556.JPG,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
264,84374578,"{""Date"":""24-Jan-20"",""File"":""Site_86_part6_IMG_2919.jpg"",""Time"":""23:35:05"",""#Empty"":""FALSE"",""Folder"":""Site_86_part6"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-06 11:51:22,Site_86_part6_IMG_2919,2,['zebragrevys'],"['zebragrevys', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
265,70372246,"{""Date"":""11-Feb-21"",""File"":""Site_41_part1_IMG_9470.jpg"",""Time"":""19:52:22"",""#Empty"":""FALSE"",""Folder"":""Site_41_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-11 19:52:22,Site_41_part1_IMG_9470,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains']"
266,70542562,"{""Date"":""08-Feb-21"",""File"":""Site_30_part2_RCNX0405.JPG"",""Time"":""20:08:19"",""#Empty"":""FALSE"",""Folder"":""Site_30_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-08 20:08:19,Site_30_part2_RCNX0405.JPG,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
